year,month,major_category,occupation_name,jobmedley_related,estat_job_count,major_category_coverage_rate,occupation_relative_factor,coverage_rate,estimated_national_job_count,factor_source,confidence,notes
2023,5,輸送・機械運転,輸送・機械運転従事者,false,130842,0.500000,1.05,0.525000,249223,default_heuristic,low,
2023,5,農林漁業,農林漁業従事者,false,17785,0.650000,1.00,0.650000,27362,default_neutral,low,
2023,5,運搬・清掃・包装等,運搬・清掃・包装等従事者,false,205092,0.480000,1.05,0.504000,406929,default_heuristic,low,
2023,5,運搬・清掃・包装等,運搬従事者,false,58386,0.480000,1.00,0.480000,121638,default_neutral,low,
2023,5,事務,運輸・郵便事務従事者,false,6555,0.350000,1.00,0.350000,18729,default_neutral,low,
2023,5,輸送・機械運転,鉄道運転従事者,false,88,0.500000,1.00,0.500000,176,default_neutral,low,
2023,5,建設・採掘,電気工事従事者,false,19100,0.550000,1.10,0.605000,31570,default_heuristic,low,
2023,5,サービス,飲食物調理従事者,true,132030,0.450000,1.00,0.450000,293400,default_neutral,low,
2023,6,サービス,その他のサービス職業従事者,false,31237,0.450000,1.00,0.450000,69416,default_neutral,low,
2023,6,専門・技術,その他の保健医療従事者,false,23522,0.340000,1.00,0.340000,69182,default_neutral,low,
2023,6,専門・技術,その他の専門的職業,false,31567,0.340000,1.00,0.340000,92844,default_neutral,low,
2023,6,専門・技術,その他の技術者,false,3660,0.340000,1.00,0.340000,10765,default_neutral,low,
2023,6,輸送・機械運転,その他の輸送従事者,false,6971,0.500000,1.00,0.500000,13942,default_neutral,low,
2023,6,運搬・清掃・包装等,その他の運搬・清掃・包装等従事者,false,51270,0.480000,1.00,0.480000,106812,default_neutral,low,
2023,6,サービス,サービス職業従事者,false,538191,0.450000,0.95,0.427500,1258926,default_heuristic,low,
2023,6,事務,一般事務従事者,true,141715,0.350000,0.85,0.297500,476353,default_heuristic,low,
2023,6,事務,事務従事者,true,209932,0.350000,0.85,0.297500,705654,default_heuristic,low,
2023,6,事務,事務用機器操作員,false,5203,0.350000,1.00,0.350000,14866,default_neutral,low,
2023,6,サービス,介護サービス職業従事者,true,209797,0.450000,1.25,0.562500,372972,default_heuristic,low,
2023,6,集計区分,介護関係職種（注２）カ,false,286374,,,,,not_estimated,n/a,総計・集計区分・分類不能は occupation 推計対象外
2023,6,事務,会計事務従事者,true,20043,0.350000,0.90,0.315000,63629,default_heuristic,low,
2023,6,専門・技術,保健医療サービス職業従事者,false,27962,0.340000,1.00,0.340000,82241,default_neutral,low,
2023,6,専門・技術,保健師，助産師，看護師,true,100588,0.340000,1.25,0.425000,236678,default_heuristic,low,
2023,6,保安,保安職業従事者,false,81946,0.450000,1.00,0.450000,182102,default_neutral,low,
2023,6,分類不能,分類不能の職業,false,0,,,,,not_estimated,n/a,総計・集計区分・分類不能は occupation 推計対象外
2023,6,運搬・清掃・包装等,包装従事者,false,9798,0.480000,1.00,0.480000,20412,default_neutral,low,
2023,6,専門・技術,医師，歯科医師，獣医師，薬剤師,true,10351,0.340000,1.15,0.391000,26473,default_heuristic,low,
2023,6,専門・技術,医療技術者,true,40415,0.340000,1.10,0.374000,108061,default_heuristic,low,
2023,6,販売,商品販売従事者,false,125986,0.350000,0.75,0.262500,479947,default_heuristic,low,
2023,6,事務,営業・販売事務従事者,false,20240,0.350000,0.85,0.297500,68034,default_heuristic,low,
2023,6,販売,営業職業従事者,true,80128,0.350000,0.85,0.297500,269338,default_heuristic,low,
2023,6,建設・採掘,土木作業従事者,false,44931,0.550000,1.00,0.550000,81693,default_neutral,low,
2023,6,事務,外勤事務従事者,false,709,0.350000,1.00,0.350000,2026,default_neutral,low,
2023,6,輸送・機械運転,定置・建設機械運転従事者,false,19466,0.500000,1.00,0.500000,38932,default_neutral,low,
2023,6,サービス,家庭生活支援サービス職業従事者,true,2160,0.450000,1.00,0.450000,4800,default_neutral,low,
2023,6,専門・技術,専門的・技術的職業従事者,false,475779,0.340000,1.00,0.340000,1399350,default_neutral,low,
2023,6,サービス,居住施設・ビル等管理人,false,9728,0.450000,1.00,0.450000,21618,default_neutral,low,
2023,6,専門・技術,建築・土木・測量技術者,false,61795,0.340000,1.05,0.357000,173095,default_heuristic,low,
2023,6,建設・採掘,建設・採掘従事者,false,119590,0.550000,1.00,0.550000,217436,default_neutral,low,
2023,6,建設・採掘,建設従事者（建設躯体工事従事者を除く）,false,33147,0.550000,1.10,0.605000,54788,default_heuristic,low,
2023,6,建設・採掘,建設躯体工事従事者,false,21656,0.550000,1.10,0.605000,35795,default_heuristic,low,
2023,6,専門・技術,情報処理・通信技術者,false,50772,0.340000,0.55,0.187000,271508,default_heuristic,low,
2023,6,建設・採掘,採掘従事者,false,305,0.550000,1.00,0.550000,555,default_neutral,low,
2023,6,サービス,接客・給仕職業従事者,false,88110,0.450000,0.95,0.427500,206105,default_heuristic,low,
2023,6,生産工程,機械整備・修理従事者,false,37316,0.500000,1.00,0.500000,74632,default_neutral,low,
2023,6,生産工程,機械検査従事者,false,3370,0.500000,1.00,0.500000,6740,default_neutral,low,
2023,6,生産工程,機械組立従事者,false,22744,0.500000,1.00,0.500000,45488,default_neutral,low,
2023,6,生産工程,機械組立設備制御・監視従事者,false,1972,0.500000,1.00,0.500000,3944,default_neutral,low,
2023,6,運搬・清掃・包装等,清掃従事者,true,84478,0.480000,1.05,0.504000,167615,default_heuristic,low,
2023,6,サービス,生活衛生サービス職業従事者,false,37651,0.450000,0.95,0.427500,88073,default_heuristic,low,
2023,6,生産工程,生産工程従事者,false,217153,0.500000,1.10,0.550000,394824,default_heuristic,low,
2023,6,生産工程,生産設備制御・監視従事者（金属製品を除く）セ,false,5948,0.500000,1.00,0.500000,11896,default_neutral,low,
2023,6,生産工程,生産設備制御・監視従事者（金属製品）セ,false,2917,0.500000,1.00,0.500000,5834,default_neutral,low,
2023,6,生産工程,生産関連・生産類似作業従事者,false,14927,0.500000,1.00,0.500000,29854,default_neutral,low,
2023,6,事務,生産関連事務従事者,false,15150,0.350000,1.00,0.350000,43286,default_neutral,low,
2023,6,専門・技術,社会福祉専門職業従事者,true,119999,0.340000,1.20,0.408000,294115,default_heuristic,low,
2023,6,管理,管理的職業従事者,false,6875,0.200000,0.60,0.120000,57292,default_heuristic,low,
2023,6,専門・技術,美術家，デザイナー，写真家，映像撮影者,false,5717,0.340000,0.45,0.153000,37366,default_heuristic,low,
2023,6,総計,職業計,false,2215354,,,,,not_estimated,n/a,総計・集計区分・分類不能は occupation 推計対象外
2023,6,輸送・機械運転,自動車運転従事者,true,105113,0.500000,1.10,0.550000,191115,default_heuristic,low,
2023,6,輸送・機械運転,船舶・航空機運転従事者,false,80,0.500000,1.00,0.500000,160,default_neutral,low,
2023,6,生産工程,製品検査従事者（金属製品を除く）,false,6332,0.500000,1.00,0.500000,12664,default_neutral,low,
2023,6,生産工程,製品検査従事者（金属製品）,false,3591,0.500000,1.00,0.500000,7182,default_neutral,low,
2023,6,生産工程,製品製造・加工処理従事者（金属製品を除く）,false,75019,0.500000,1.00,0.500000,150038,default_neutral,low,
2023,6,生産工程,製品製造・加工処理従事者（金属製品）セ,false,43017,0.500000,1.00,0.500000,86034,default_neutral,low,
2023,6,専門・技術,製造技術者（開発を除く）,false,12718,0.340000,0.90,0.306000,41562,default_heuristic,low,
2023,6,専門・技術,製造技術者（開発）,false,14675,0.340000,0.75,0.255000,57549,default_heuristic,low,
2023,6,販売,販売従事者,false,212765,0.350000,0.80,0.280000,759875,default_heuristic,low,
2023,6,販売,販売類似職業従事者,false,6651,0.350000,0.85,0.297500,22356,default_heuristic,low,
2023,6,輸送・機械運転,輸送・機械運転従事者,false,131712,0.500000,1.05,0.525000,250880,default_heuristic,low,
2023,6,農林漁業,農林漁業従事者,false,17405,0.650000,1.00,0.650000,26777,default_neutral,low,
2023,6,運搬・清掃・包装等,運搬・清掃・包装等従事者,false,204006,0.480000,1.05,0.504000,404774,default_heuristic,low,
2023,6,運搬・清掃・包装等,運搬従事者,false,58460,0.480000,1.00,0.480000,121792,default_neutral,low,
2023,6,事務,運輸・郵便事務従事者,false,6872,0.350000,1.00,0.350000,19634,default_neutral,low,
2023,6,輸送・機械運転,鉄道運転従事者,false,82,0.500000,1.00,0.500000,164,default_neutral,low,
2023,6,建設・採掘,電気工事従事者,false,19551,0.550000,1.10,0.605000,32316,default_heuristic,low,
2023,6,サービス,飲食物調理従事者,true,131546,0.450000,1.00,0.450000,292324,default_neutral,low,
2023,7,サービス,その他のサービス職業従事者,false,30935,0.450000,1.00,0.450000,68744,default_neutral,low,
2023,7,専門・技術,その他の保健医療従事者,false,22878,0.340000,1.00,0.340000,67288,default_neutral,low,
2023,7,専門・技術,その他の専門的職業,false,31533,0.340000,1.00,0.340000,92744,default_neutral,low,
2023,7,専門・技術,その他の技術者,false,3635,0.340000,1.00,0.340000,10691,default_neutral,low,
2023,7,輸送・機械運転,その他の輸送従事者,false,7006,0.500000,1.00,0.500000,14012,default_neutral,low,
2023,7,運搬・清掃・包装等,その他の運搬・清掃・包装等従事者,false,51184,0.480000,1.00,0.480000,106633,default_neutral,low,
2023,7,サービス,サービス職業従事者,false,534224,0.450000,0.95,0.427500,1249647,default_heuristic,low,
2023,7,事務,一般事務従事者,true,139365,0.350000,0.85,0.297500,468454,default_heuristic,low,
2023,7,事務,事務従事者,true,206798,0.350000,0.85,0.297500,695119,default_heuristic,low,
2023,7,事務,事務用機器操作員,false,5171,0.350000,1.00,0.350000,14774,default_neutral,low,
2023,7,サービス,介護サービス職業従事者,true,209455,0.450000,1.25,0.562500,372364,default_heuristic,low,
2023,7,集計区分,介護関係職種（注２）カ,false,285453,,,,,not_estimated,n/a,総計・集計区分・分類不能は occupation 推計対象外
2023,7,事務,会計事務従事者,true,19826,0.350000,0.90,0.315000,62940,default_heuristic,low,
2023,7,専門・技術,保健医療サービス職業従事者,false,27674,0.340000,1.00,0.340000,81394,default_neutral,low,
2023,7,専門・技術,保健師，助産師，看護師,true,99918,0.340000,1.25,0.425000,235101,default_heuristic,low,
2023,7,保安,保安職業従事者,false,82384,0.450000,1.00,0.450000,183076,default_neutral,low,
2023,7,分類不能,分類不能の職業,false,0,,,,,not_estimated,n/a,総計・集計区分・分類不能は occupation 推計対象外
2023,7,運搬・清掃・包装等,包装従事者,false,9490,0.480000,1.00,0.480000,19771,default_neutral,low,
2023,7,専門・技術,医師，歯科医師，獣医師，薬剤師,true,10114,0.340000,1.15,0.391000,25867,default_heuristic,low,
2023,7,専門・技術,医療技術者,true,40355,0.340000,1.10,0.374000,107901,default_heuristic,low,
2023,7,販売,商品販売従事者,false,124520,0.350000,0.75,0.262500,474362,default_heuristic,low,
2023,7,事務,営業・販売事務従事者,false,19773,0.350000,0.85,0.297500,66464,default_heuristic,low,
2023,7,販売,営業職業従事者,true,81566,0.350000,0.85,0.297500,274171,default_heuristic,low,
2023,7,建設・採掘,土木作業従事者,false,44927,0.550000,1.00,0.550000,81685,default_neutral,low,
2023,7,事務,外勤事務従事者,false,768,0.350000,1.00,0.350000,2194,default_neutral,low,
2023,7,輸送・機械運転,定置・建設機械運転従事者,false,19820,0.500000,1.00,0.500000,39640,default_neutral,low,
2023,7,サービス,家庭生活支援サービス職業従事者,true,1984,0.450000,1.00,0.450000,4409,default_neutral,low,
2023,7,専門・技術,専門的・技術的職業従事者,false,474865,0.340000,1.00,0.340000,1396662,default_neutral,low,
2023,7,サービス,居住施設・ビル等管理人,false,9590,0.450000,1.00,0.450000,21311,default_neutral,low,
2023,7,専門・技術,建築・土木・測量技術者,false,61594,0.340000,1.05,0.357000,172532,default_heuristic,low,
2023,7,建設・採掘,建設・採掘従事者,false,118855,0.550000,1.00,0.550000,216100,default_neutral,low,
2023,7,建設・採掘,建設従事者（建設躯体工事従事者を除く）,false,32646,0.550000,1.10,0.605000,53960,default_heuristic,low,
2023,7,建設・採掘,建設躯体工事従事者,false,21657,0.550000,1.10,0.605000,35797,default_heuristic,low,
2023,7,専門・技術,情報処理・通信技術者,false,51448,0.340000,0.55,0.187000,275123,default_heuristic,low,
2023,7,建設・採掘,採掘従事者,false,306,0.550000,1.00,0.550000,556,default_neutral,low,
2023,7,サービス,接客・給仕職業従事者,false,86583,0.450000,0.95,0.427500,202533,default_heuristic,low,
2023,7,生産工程,機械整備・修理従事者,false,38073,0.500000,1.00,0.500000,76146,default_neutral,low,
2023,7,生産工程,機械検査従事者,false,3373,0.500000,1.00,0.500000,6746,default_neutral,low,
2023,7,生産工程,機械組立従事者,false,21994,0.500000,1.00,0.500000,43988,default_neutral,low,
2023,7,生産工程,機械組立設備制御・監視従事者,false,1821,0.500000,1.00,0.500000,3642,default_neutral,low,
2023,7,運搬・清掃・包装等,清掃従事者,true,83367,0.480000,1.05,0.504000,165411,default_heuristic,low,
2023,7,サービス,生活衛生サービス職業従事者,false,37481,0.450000,0.95,0.427500,87675,default_heuristic,low,
2023,7,生産工程,生産工程従事者,false,215337,0.500000,1.10,0.550000,391522,default_heuristic,low,
2023,7,生産工程,生産設備制御・監視従事者（金属製品を除く）セ,false,5947,0.500000,1.00,0.500000,11894,default_neutral,low,
2023,7,生産工程,生産設備制御・監視従事者（金属製品）セ,false,2867,0.500000,1.00,0.500000,5734,default_neutral,low,
2023,7,生産工程,生産関連・生産類似作業従事者,false,14737,0.500000,1.00,0.500000,29474,default_neutral,low,
